gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage
2012R308,2012,3,2012-04-15,M.C.G.,3:15 PM,33524,Hawthorn,140,Adelaide,84,0.0,2,False,True,2,0,3,2,36,118,3.6130341880341845,42.933333333333344,71.0,82.70454545454545,75.54545454545455,72.22954545454546,79.58804995509541,71.8710361608089
2012R309,2012,3,2012-04-15,Docklands,4:40 PM,29630,North Melbourne,131,Geelong,114,0.0,2,True,True,1,0,2,3,-49,106,-26.819444444444443,13.94166666666667,78.6590909090909,78.70454545454545,76.70984848484848,74.84090909090911,76.31634817202999,74.49120765598038
2012R401,2012,4,2012-04-20,Docklands,7:50 PM,30172,St Kilda,79,Fremantle,92,2.4,0,True,True,4,0,0,3,0,54,0.0,12.100183150183149,65.86363636363636,82.45454545454545,75.12575757575756,74.97045454545454,76.74382069950252,75.6847162938072
2012R402,2012,4,2012-04-21,M.C.G.,1:45 PM,73172,Carlton,79,Essendon,109,2.6,0,True,True,0,0,1,3,-42,6,-38.697435897435895,17.193181818181813,70.61363636363636,57.90909090909091,77.457196969697,63.599999999999994,77.7572102140284,69.35432840518068
2012R403,2012,4,2012-04-21,Docklands,2:10 PM,30741,Collingwood,97,Port Adelaide,73,2.6,2,False,False,2,0,5,3,309,28,26.07009157509158,9.18181818181818,73.77272727272727,59.59090909090909,74.47575757575758,65.38257575757576,74.569402094118,67.65509036418128
2012R404,2012,4,2012-04-21,Football Park,4:10 PM,28261,Adelaide,96,Greater Western Sydney,50,0.0,2,False,False,2,0,5,3,172,-246,-8.975163170163164,19.009078884078875,77.13636363636364,62.15909090909091,73.40946969696968,67.27727272727272,72.96698576045168,66.50382959843188
2012R405,2012,4,2012-04-21,Subiaco,5:40 PM,40080,West Coast,51,Hawthorn,46,0.0,2,True,True,3,0,3,2,-368,-83,-53.53903318903318,66.56666666666666,72.9090909090909,67.13636363636364,74.00454545454545,70.52954545454544,78.12000385977659,74.56781551781552
2012R406,2012,4,2012-04-21,Gabba,7:40 PM,21980,Brisbane Lions,111,Gold Coast,46,0.0,2,False,False,0,0,5,1,-346,-159,-9.732142857142861,-2.026923076923083,60.84090909090909,61.79545454545455,62.99659090909092,67.95340909090909,66.41541687479187,66.73123823777233
2012R407,2012,4,2012-04-22,Kardinia Park,1:10 PM,21952,Geelong,75,Richmond,65,7.2,2,False,True,1,0,3,1,21,9,-0.49227994227993577,21.33333333333333,75.06818181818181,73.36363636363636,75.0409090909091,78.00795454545454,74.19975810174674,77.70225919913422
2012R408,2012,4,2012-04-22,S.C.G.,3:15 PM,21049,Sydney,113,North Melbourne,77,0.0,2,True,True,2,0,2,0,234,0,29.35164835164835,0.0,66.0909090909091,78.81818181818181,71.31060606060606,77.39356060606062,73.97959228271728,76.91530656843156
2012R409,2012,4,2012-04-22,M.C.G.,4:40 PM,33565,Melbourne,67,Western Bulldogs,88,1.4,0,False,False,0,0,2,4,-155,53,24.919444444444437,12.800697219447223,53.97727272727273,66.68181818181819,67.25113636363636,67.50416666666666,66.47164413868957,68.17648882052292
2012R501,2012,5,2012-04-25,M.C.G.,2:40 PM,86932,Collingwood,80,Essendon,79,19.0,2,True,True,0,0,2,1,-46,38,10.491666666666667,15.769230769230766,71.88636363636364,56.43181818181818,72.42159090909092,62.99545454545455,73.30078716218422,69.42912549423244
2012R502,2012,5,2012-04-27,Subiaco,6:45 PM,38847,Fremantle,57,Carlton,65,0.0,0,True,False,3,0,2,5,133,-158,-10.105681818181807,21.832553418803414,81.56818181818181,67.13636363636364,76.81363636363636,72.10151515151516,76.6609667868525,72.80443689740149
2012R503,2012,5,2012-04-28,Manuka Oval,1:45 PM,9128,Greater Western Sydney,62,Western Bulldogs,104,0.0,0,False,True,2,1,6,2,460,211,0.016892135642152084,-7.530952380952357,63.54545454545455,68.97727272727273,69.07045454545454,68.96931818181818,66.76764095789831,69.88799968228443
2012R504,2012,5,2012-04-28,Docklands,4:40 PM,17680,North Melbourne,127,Gold Coast,93,0.0,2,False,False,0,0,3,5,167,607,12.436271367521364,22.125995670995664,74.20454545454545,56.70454545454545,75.12840909090909,63.31590909090908,74.42380107637462,61.16687094842175
2012R505,2012,5,2012-04-28,M.C.G.,7:40 PM,24877,Melbourne,66,St Kilda,84,0.0,0,False,False,0,0,2,2,14,19,-21.71422847985349,-19.910714285714292,58.22727272727273,71.61363636363636,70.58863636363635,77.30909090909091,68.68391603754237,78.2205432435212
2012R506,2012,5,2012-04-28,Gabba,7:45 PM,15534,Brisbane Lions,41,Geelong,79,38.4,0,True,True,3,0,1,2,3,-261,12.769230769230774,-5.108333333333327,61.86363636363637,74.63636363636364,65.05000000000001,74.68181818181819,68.38462685932605,74.8498073617559
2012R507,2012,5,2012-04-29,York Park,1:10 PM,19217,Hawthorn,69,Sydney,106,0.0,0,False,True,4,4,4,3,107,-418,-30.177031822344325,-11.331746031746029,70.31818181818181,67.72727272727273,75.39204545454545,73.68636363636364,79.5332140007942,76.02696522135025
2012R508,2012,5,2012-04-29,Docklands,3:15 PM,28464,Richmond,97,West Coast,107,1.6,0,False,True,4,0,1,2,16,-19,-17.305555555555557,-5.855952380952381,74.29545454545455,70.95454545454545,78.19999999999999,73.51022727272728,77.8582850564468,78.03373599439776
2012R509,2012,5,2012-04-29,Football Park,4:10 PM,41649,Adelaide,110,Port Adelaide,91,0.0,2,True,False,0,0,4,2,-67,-73,25.968479437229433,8.538194444444443,78.6590909090909,61.38636363636363,70.27045454545454,65.24772727272726,68.56049816938854,67.19227926893367
2012R601,2012,6,2012-05-04,Docklands,7:50 PM,38155,Western Bulldogs,77,Collingwood,98,4.0,0,True,True,0,0,2,3,-367,5,-19.35747863247864,1.8940145502645578,69.18181818181819,71.56818181818181,70.95454545454545,71.84545454545456,72.3854468244174,73.23766250089778
2012R602,2012,6,2012-05-05,Docklands,1:40 PM,36361,Essendon,129,Brisbane Lions,62,0.0,2,False,False,0,0,3,3,-140,127,-19.325434981684985,-9.522925685425683,60.72727272727273,64.02272727272727,66.87727272727273,64.42954545454546,72.58894756090612,69.4646790913335
2012R603,2012,6,2012-05-05,Kardinia Park,1:45 PM,18010,Geelong,119,Melbourne,76,0.0,2,True,False,1,0,4,2,19,-18,13.183118872549016,4.269047619047626,77.27272727272727,58.54545454545455,73.39583333333333,70.85454545454546,72.68725818336449,68.9189496536589
2012R604,2012,6,2012-05-05,Carrara,4:40 PM,11670,Gold Coast,87,Fremantle,94,0.0,0,False,False,4,0,1,2,8,64,46.333333333333336,6.683035714285715,54.93181818181818,78.0909090909091,61.17575757575758,75.48636363636363,59.491582659764475,75.86474205384633
2012R605,2012,6,2012-05-05,S.C.G.,7:40 PM,23969,Sydney,94,Adelaide,99,0.0,0,True,True,2,0,0,1,0,-48,0.0,-24.07499999999999,67.88636363636364,82.8409090909091,73.89848484848486,74.08181818181816,76.21865901663695,72.59004302478569
2012R606,2012,6,2012-05-05,M.C.G.,7:40 PM,42290,St Kilda,88,Hawthorn,123,0.0,0,True,False,0,0,3,3,-97,-16,6.340476190476203,1.9847222222222243,66.22727272727273,71.11363636363636,75.24090909090908,76.0,76.65561240786842,78.50988906926408
2012R607,2012,6,2012-05-06,Docklands,1:10 PM,28213,Carlton,110,Greater Western Sydney,43,1.6,2,True,False,2,0,3,7,298,-306,29.21611721611722,9.460260770975061,64.31818181818181,62.56818181818182,68.81098484848486,65.26590909090909,69.44002429351694,64.09636572948737
2012R608,2012,6,2012-05-06,Football Park,2:45 PM,18522,Port Adelaide,54,Richmond,91,0.0,0,False,False,2,0,3,2,100,23,24.48571623093681,-7.254166666666663,55.70454545454545,78.68181818181819,60.84090909090908,80.42272727272726,64.32158730678115,78.3096864365581
2012R609,2012,6,2012-05-06,Subiaco,2:40 PM,37202,West Coast,120,North Melbourne,95,10.4,2,True,True,3,0,5,1,162,27,23.855735294117636,46.25,64.04545454545455,75.06818181818181,68.63636363636364,73.70454545454545,72.25810437519998,73.0013894194041
2012R701,2012,7,2012-05-11,M.C.G.,7:50 PM,36430,Melbourne,49,Hawthorn,115,1.8,0,False,True,0,0,3,2,24,6,15.98809523809524,-14.428571428571438,58.72727272727273,71.86363636363636,67.57727272727273,77.38939393939394,66.87271916904358,79.81622901737067
2012R702,2012,7,2012-05-12,Football Park,12:45 PM,35535,Adelaide,122,Geelong,72,0.0,2,True,True,2,0,1,3,19,259,-12.762500000000003,-7.058891612200426,80.79545454545455,75.6590909090909,74.36590909090908,75.19545454545455,72.60839132702523,74.95316424416654
2012R703,2012,7,2012-05-12,Manuka Oval,1:40 PM,8603,Greater Western Sydney,94,Gold Coast,67,0.0,2,False,False,0,1,6,3,271,-180,-5.371114996115004,-25.678810160427822,70.56818181818181,57.84090909090909,73.20454545454544,64.94621212121213,69.22258508468576,64.44840391835625
2012R704,2012,7,2012-05-12,M.C.G.,4:40 PM,40352,Richmond,91,Sydney,62,0.2,2,True,False,2,0,1,2,-59,389,-19.54017857142857,16.60312499999999,79.43181818181819,67.52272727272727,81.15454545454544,72.4,79.238882985955,74.56538600952477
2012R705,2012,7,2012-05-12,Gabba,7:40 PM,27926,Brisbane Lions,58,Collingwood,116,0.0,0,False,True,3,0,5,4,91,50,-3.580178481649085,11.053472222222226,59.09090909090909,65.3409090909091,64.09696969696971,69.07272727272729,68.68975055156011,71.49328388652113
2012R706,2012,7,2012-05-12,Docklands,7:40 PM,43260,Essendon,113,West Coast,52,0.2,2,True,True,4,0,0,2,0,138,0.0,38.785714285714285,60.72727272727273,64.20454545454545,66.4090909090909,67.72272727272728,73.57786696418398,70.69591110331329
2012R707,2012,7,2012-05-13,Docklands,1:10 PM,20885,North Melbourne,83,Western Bulldogs,101,3.6,0,False,False,0,0,3,4,-32,200,-6.355182072829123,-0.14581182706183426,72.22727272727273,66.5,73.94318181818183,72.26363636363637,73.6991110970213,72.89560541358054
2012R708,2012,7,2012-05-13,Subiaco,2:40 PM,30079,Fremantle,87,Port Adelaide,47,0.0,2,True,False,3,0,1,2,-124,-124,-17.363636363636374,2.923076923076927,81.52272727272727,57.15909090909091,76.24545454545454,61.63636363636363,76.64744814741738,64.43028732269778
2012R709,2012,7,2012-05-14,Docklands,7:40 PM,38823,St Kilda,122,Carlton,98,6.2,2,False,True,0,0,2,3,76,-193,3.002678571428568,-37.35793650793651,67.5,67.8409090909091,76.26363636363637,74.51363636363637,75.71048721552785,75.98375098609054
2012R801,2012,8,2012-05-18,M.C.G.,7:50 PM,75650,Collingwood,96,Geelong,84,0.0,2,True,False,1,0,4,3,-304,-185,-37.82151211361738,-6.714379084967334,78.36363636363636,76.43181818181819,76.70000000000002,76.37272727272729,79.1440947917517,75.55966902142406
2012R802,2012,8,2012-05-19,Football Park,1:15 PM,14508,Port Adelaide,95,North Melbourne,93,3.0,2,False,False,2,0,5,4,-27,132,-21.92351197821786,40.86504435107376,62.29545454545455,64.75,67.0409090909091,65.85606060606061,69.41470935266847,66.61602674471993
2012R803,2012,8,2012-05-19,York Park,2:10 PM,12959,Hawthorn,119,Fremantle,63,3.2,2,True,True,4,4,1,1,55,178,-11.230392156862742,69.16666666666666,73.5,77.68181818181819,77.425,72.98636363636363,80.64298400580327,73.75993667065649
2012R804,2012,8,2012-05-19,S.C.G.,4:40 PM,20818,Sydney,138,Melbourne,37,0.0,2,False,False,2,0,3,4,46,-157,10.763677498971617,8.89655396686647,64.93181818181819,55.40909090909091,70.64545454545454,66.64886363636363,72.43569554800204,65.44481490946274
2012R805,2012,8,2012-05-19,Marrara Oval,7:10 PM,8724,Western Bulldogs,72,Gold Coast,34,0.0,2,True,False,0,4,2,6,8,75,14.362500000000004,6.964312240047526,62.70454545454545,55.68181818181818,70.53636363636365,64.21666666666665,72.20352323545048,63.458856810895576
2012R806,2012,8,2012-05-19,M.C.G.,7:50 PM,80900,Essendon,128,Richmond,109,1.8,2,True,True,0,0,1,0,-29,0,-9.035714285714278,0.0,59.93181818181818,79.43181818181819,66.75454545454546,81.62272727272726,74.58859063515602,79.67614772246155
2012R807,2012,8,2012-05-20,Gabba,1:10 PM,16049,Brisbane Lions,132,Greater Western Sydney,40,0.0,2,False,True,2,0,4,6,-51,9,-9.380307553643469,14.722556725681734,66.25,67.27272727272727,68.21363636363638,69.08787878787878,70.15550389592659,65.81581277827935
2012R808,2012,8,2012-05-20,Docklands,3:15 PM,35917,Carlton,55,Adelaide,124,0.2,0,False,True,2,0,2,2,-28,-48,8.11934046345813,-6.141666666666666,64.31818181818181,77.3409090909091,73.41818181818184,74.23181818181818,75.03705204168195,73.53599755292868
2012R809,2012,8,2012-05-20,Subiaco,2:40 PM,38174,West Coast,121,St Kilda,91,0.0,2,False,True,3,0,4,1,-135,-3,-19.38504464285714,23.772222222222226,67.27272727272727,67.77272727272727,70.7560606060606,75.7409090909091,74.23409647950088,74.90550428400132
2012R901,2012,9,2012-05-25,Docklands,7:50 PM,29118,Western Bulldogs,75,Geelong,95,4.0,0,True,False,1,0,4,2,-97,-67,-0.5622421083818097,16.386716224951513,67.22727272727273,74.93181818181819,69.46704545454544,73.72045454545456,72.26376441228503,73.96283939014201
2012R902,2012,9,2012-05-26,M.C.G.,1:45 PM,51617,Richmond,137,Hawthorn,75,28.0,2,False,True,0,0,3,0,107,0,27.494301994301985,0.0,73.93181818181819,73.5,78.76363636363637,77.47727272727273,75.69675107080117,80.59234539110697
2012R903,2012,9,2012-05-26,Carrara,2:10 PM,12416,Gold Coast,70,Port Adelaide,118,8.2,0,False,True,3,0,1,1,15,-20,23.057692307692307,-6.5,54.61363636363637,62.38636363636363,62.82613636363636,67.16363636363636,62.949741650892975,70.08419543562734
2012R904,2012,9,2012-05-26,Docklands,4:40 PM,34737,St Kilda,111,Sydney,83,28.0,2,False,True,2,0,2,0,-48,0,2.1694638694638613,0.0,68.06818181818181,64.93181818181819,75.54545454545455,71.70227272727273,74.28468917114252,74.02510822510823
2012R905,2012,9,2012-05-26,Football Park,7:10 PM,44238,Adelaide,49,Collingwood,75,7.2,0,True,True,2,0,1,2,-88,240,-25.86666666666668,34.8922181372549,79.5,71.61363636363636,75.44090909090909,72.32727272727274,75.24990174299386,75.7091649159664
2012R906,2012,9,2012-05-26,Sydney Showground,7:40 PM,11887,Greater Western Sydney,53,Essendon,119,0.2,0,False,True,2,0,7,4,-215,88,-4.374568886565783,33.37085913312695,63.68181818181818,58.38636363636363,69.04772727272727,61.68181818181817,67.18091422954566,68.60375647363317
2012R907,2012,9,2012-05-27,Docklands,1:10 PM,19988,North Melbourne,112,Brisbane Lions,96,4.6,2,False,True,0,0,4,2,-3,7,-25.22100748194014,-1.3235930735930737,66.77272727272727,68.38636363636364,71.2625,69.02954545454547,71.18792954473366,71.50053194178932
2012R908,2012,9,2012-05-27,M.C.G.,3:15 PM,28371,Carlton,107,Melbourne,49,4.6,2,False,False,0,0,6,5,303,321,8.753122082166193,-6.567665912518848,66.1590909090909,55.09090909090909,72.43181818181819,69.02272727272728,72.33360251397208,67.11374516221652
2012R909,2012,9,2012-05-27,Subiaco,2:40 PM,40905,West Coast,84,Fremantle,36,0.0,2,True,False,0,0,1,3,-106,30,-60.85087719298245,-2.6657407407407447,70.20454545454545,78.13636363636364,73.4590909090909,74.65075757575757,77.39003159957284,74.77864969294394
2012R1001,2012,10,2012-06-01,Docklands,7:50 PM,49337,St Kilda,113,Richmond,121,0.0,0,True,True,0,0,1,1,57,-12,71.02631578947368,47.57692307692308,53.72727272727273,58.45454545454545,53.72727272727273,58.45454545454545,53.72727272727273,58.45454545454545
2012R1002,2012,10,2012-06-02,Kardinia Park,1:45 PM,17243,Geelong,126,Greater Western Sydney,61,0.0,2,True,False,2,0,5,2,354,5,40.29388888888889,9.379464285714285,55.20454545454545,44.43181818181818,55.20454545454545,44.43181818181818,55.20454545454545,44.43181818181818
2012R1003,2012,10,2012-06-02,York Park,2:10 PM,16143,Hawthorn,174,North Melbourne,59,0.0,2,False,True,4,4,1,0,94,0,50.9,0.0,65.02272727272727,48.5,65.02272727272727,48.5,65.02272727272727,48.5
2012R1004,2012,10,2012-06-02,Subiaco,2:40 PM,31392,Fremantle,82,Adelaide,111,0.0,0,False,False,3,0,3,2,-32,55,25.402777777777768,12.87426900584795,58.61363636363637,73.88636363636364,58.61363636363637,73.88636363636364,58.61363636363637,73.88636363636364
2012R1005,2012,10,2012-06-02,Football Park,7:10 PM,24746,Port Adelaide,99,Carlton,45,0.0,2,True,True,2,0,2,2,39,39,25.85,18.319548872180462,55.25,47.54545454545455,55.25,47.54545454545455,55.25,47.54545454545455
2012R1006,2012,10,2012-06-02,M.C.G.,7:40 PM,42987,Essendon,52,Melbourne,58,0.0,0,True,False,0,0,3,3,-81,-138,-9.114583333333329,28.297712418300645,55.75,46.15909090909091,55.75,46.15909090909091,55.75,46.15909090909091
2012R1007,2012,10,2012-06-03,Gabba,1:10 PM,15546,Brisbane Lions,102,West Coast,100,26.4,2,False,True,4,0,3,2,135,73,-10.049719887955177,55.04419191919192,59.47727272727273,62.77272727272727,59.47727272727273,62.77272727272727,59.47727272727273,62.77272727272727
2012R1008,2012,10,2012-06-03,S.C.G.,3:15 PM,13505,Sydney,132,Western Bulldogs,40,30.8,2,False,False,2,0,2,3,35,59,21.65277777777777,13.260942760942761,65.43181818181819,57.15909090909091,65.43181818181819,57.15909090909091,65.43181818181819,57.15909090909091
2012R1009,2012,10,2012-06-03,M.C.G.,4:40 PM,36913,Collingwood,149,Gold Coast,52,0.8,2,True,False,0,0,4,4,341,24,73.6531352124183,17.30427350427351,39.25,36.27272727272727,39.25,36.27272727272727,39.25,36.27272727272727
2012R1101,2012,11,2012-06-08,Docklands,7:50 PM,47632,Carlton,85,Geelong,97,0.0,0,False,True,1,0,3,5,158,-706,16.66666666666667,-25.9,65.61363636363636,82.0,70.06818181818181,74.57954545454545,70.06818181818181,74.57954545454545
2012R1102,2012,11,2012-06-09,M.C.G.,1:40 PM,43801,Richmond,66,Fremantle,78,6.2,0,True,False,4,0,2,3,187,-133,43.5,17.666666666666664,71.11363636363636,72.77272727272727,65.7159090909091,69.6590909090909,65.7159090909091,69.6590909090909
2012R1103,2012,11,2012-06-09,Carrara,4:40 PM,12534,Gold Coast,49,St Kilda,144,0.4,0,False,False,3,0,4,2,-153,-108,-38.5,24.25,66.54545454545455,65.4090909090909,64.68181818181819,66.44318181818181,64.68181818181819,66.44318181818181
2012R1104,2012,11,2012-06-09,Docklands,7:40 PM,42785,Essendon,82,Sydney,86,6.2,0,False,True,2,0,3,2,14,-53,-11.5,-10.75,66.9090909090909,80.5909090909091,67.82954545454545,81.875,67.82954545454545,81.875
2012R1105,2012,11,2012-06-10,Football Park,4:10 PM,26638,Port Adelaide,62,Hawthorn,108,0.0,0,True,True,2,0,2,1,114,138,33.75,42.0,75.29545454545455,81.47727272727273,70.25,79.52272727272727,70.25,79.52272727272727
2012R1106,2012,11,2012-06-11,M.C.G.,3:15 PM,64250,Melbourne,87,Collingwood,129,0.0,0,True,True,0,0,1,3,21,-456,-2.0,-17.166666666666664,79.38636363636364,83.93181818181819,74.7159090909091,80.79545454545455,74.7159090909091,80.79545454545455
2012R1201,2012,12,2012-06-14,Subiaco,5:40 PM,34224,West Coast,79,Carlton,69,0.4,2,False,False,3,0,1,2,62,-320,-2.5,-21.125,72.22727272727273,72.70454545454545,72.47727272727273,73.77272727272727,72.47727272727273,73.77272727272727
2012R1202,2012,12,2012-06-15,Football Park,8:10 PM,36394,Adelaide,115,St Kilda,111,0.0,2,True,True,2,0,3,3,157,-272,52.33333333333333,-26.16666666666667,70.22727272727273,87.0,74.85227272727273,79.28409090909089,74.85227272727273,79.28409090909089
2012R1203,2012,12,2012-06-16,Sydney Showground,2:10 PM,7538,Greater Western Sydney,74,Richmond,86,0.0,0,False,False,2,0,6,3,-195,-174,14.416666666666668,11.750000000000004,54.5,66.13636363636364,56.09090909090909,67.31439393939394,56.09090909090909,67.31439393939394
2012R1204,2012,12,2012-06-16,Carrara,7:40 PM,10170,Gold Coast,80,North Melbourne,87,0.0,0,False,False,3,0,5,4,260,-78,21.25,-30.25,57.02272727272727,61.22727272727273,58.92424242424242,64.26136363636364,58.92424242424242,64.26136363636364
2012R1205,2012,12,2012-06-17,M.C.G.,1:10 PM,35492,Hawthorn,135,Brisbane Lions,70,1.0,2,True,True,0,0,1,1,-29,168,95.25,46.5,76.5909090909091,71.5909090909091,75.9469696969697,74.05681818181819,75.9469696969697,74.05681818181819
2012R1206,2012,12,2012-06-17,Docklands,4:40 PM,16036,Western Bulldogs,95,Port Adelaide,57,1.0,2,False,False,2,0,3,2,174,-36,-45.0,-24.75,64.77272727272727,64.70454545454545,67.93181818181819,69.79545454545455,67.93181818181819,69.79545454545455
