year,round,player,team,score
2020,1,Sebastian Ross,Saints,63
2020,1,Xavier Duursma,Power,63
2020,1,Thomas Stewart,Cats,63
2020,1,Wayne Milera,Crows,63
2020,1,Reilly O'Brien,Crows,63
2020,1,Caleb Daniel,Bulldogs,63
2020,1,Trent Dumont,Kangaroos,62
2020,1,Zach Tuohy,Cats,62
2020,1,Jordan Dawson,Swans,62
2020,1,Joel Selwood,Cats,62
2020,1,Heath Shaw,Giants,62
2020,1,David Zaharakis,Bombers,62
2020,1,Harris Andrews,Lions,62
2020,1,James Sicily,Hawks,62
2020,1,Jack Bowes,Suns,62
2020,1,Sam Sturt,Dockers,61
2020,1,Jordan De Goey,Magpies,61
2020,1,Jarrod Brander,Eagles,61
2020,1,Trent McKenzie,Power,61
2020,1,Travis Colyer,Dockers,60
2020,1,Jacob Townsend,Bombers,60
2020,1,Mitch Georgiades,Power,60
2020,1,Daniel Rich,Lions,60
2020,1,Hugh McCluggage,Lions,60
2020,1,Marlion Pickett,Tigers,60
2020,1,Noah Answerth,Lions,59
2020,1,Brendon Ah Chee,Eagles,59
2020,1,Matt Guelfi,Bombers,59
2020,1,Adam Tomlinson,Demons,59
2020,1,Ben Paton,Saints,59
2020,1,Tom Cutler,Bombers,59
2020,1,Daniel Butler,Saints,59
2020,1,Sam Petrevski-Seton,Blues,59
2020,1,Ricky Henderson,Hawks,59
2020,1,Jack Gunston,Hawks,59
2020,1,Kane Lambert,Tigers,59
2020,1,Jack Crisp,Magpies,59
2020,1,Josh Dunkley,Bulldogs,59
2020,1,Samuel Collins,Suns,58
2020,1,Jackson Nelson,Eagles,58
2020,1,Jamie Cripps,Eagles,58
2020,1,Tom Scully,Hawks,58
2020,1,Brad Crouch,Crows,58
2020,1,Mark O'Connor,Cats,58
2020,1,Sam Lloyd,Bulldogs,57
2020,1,Paul Seedsman,Crows,57
2020,1,Lewis Taylor,Swans,57
2020,1,Hugh Greenwood,Suns,57
2020,1,Alex Witherden,Lions,57
2020,1,Timothy English,Bulldogs,56
2020,1,Mason Cox,Magpies,56
2020,1,Dayne Zorko,Lions,56
2020,1,James Harmes,Demons,56
2020,1,Tarryn Thomas,Kangaroos,55
2020,1,Scott Lycett,Power,55
2020,1,Jack Lukosius,Suns,55
2020,1,Jonathon Ceglar,Hawks,55
2020,1,Jake Lloyd,Swans,55
2020,1,Callum Brown,Magpies,55
2020,1,Jason Johannisen,Bulldogs,55
2020,1,Alex Neal-Bullen,Demons,55
2020,1,Jamie Elliott,Magpies,55
2020,1,Matthew Suckling,Bulldogs,55
2020,1,Jason Castagna,Tigers,54
2020,1,Taylin Duman,Dockers,54
2020,1,Matt Crouch,Crows,54
2020,1,Zac Fisher,Blues,54
2020,1,Tom McCartin,Swans,53
2020,1,Ben Brown,Kangaroos,53
2020,1,Nicholas Naitanui,Eagles,53
2020,1,Shane Edwards,Tigers,52
2020,1,Jeremy McGovern,Eagles,52
2020,1,Tom Clurey,Power,52
2020,1,Charlie Cameron,Lions,52
2020,1,Edward Curnow,Blues,52
2020,1,Harry Taylor,Cats,52
2020,1,Jamie MacMillan,Kangaroos,52
2020,1,Hunter Clark,Saints,52
2020,1,Matthew De Boer,Giants,51
2020,1,Daniel McStay,Lions,51
2020,1,Ben Long,Saints,51
2020,1,Jordan Clark,Cats,51
2020,1,Zac Bailey,Lions,51
2020,1,Marcus Bontempelli,Bulldogs,51
2020,1,Stefan Martin,Lions,51
2020,1,Hamish Hartlett,Power,50
2020,1,Cameron Guthrie,Cats,50
2020,1,Jeremy Cameron,Giants,50
2020,1,Dane Rampe,Swans,50
2020,1,Jack Riewoldt,Tigers,50
2020,1,Jesse Joyce,Suns,50
2020,1,David Cuningham,Blues,50
2020,1,Thomas Jonas,Power,50
2020,1,Jed Anderson,Kangaroos,49
2020,1,David Astbury,Tigers,49
2020,1,Anthony McDonald-Tipungwuti,Bombers,49
2020,1,Jarryn Geary,Saints,49
2020,1,Ryan Gardner,Bulldogs,49
2020,1,Jack Henry,Cats,49
2020,1,Nic Newman,Blues,49
2020,1,Kaiden Brand,Swans,49
2020,1,Jacob Weitering,Blues,49
2020,1,Elliot Yeo,Eagles,49
2020,1,Colin O'Riordan Injured,Swans,49
2020,1,Shaun Atley,Kangaroos,48
2020,1,Justin McInerney Injured,Swans,48
2020,1,Zac Langdon,Giants,48
2020,1,Harry Cunningham,Swans,48
2020,1,Easton Wood,Bulldogs,47
2020,1,Curtis Taylor,Kangaroos,47
2020,1,Oscar McDonald,Demons,47
2020,1,Cameron Rayner,Lions,47
2020,1,Liam Baker,Tigers,46
2020,1,Sam Menegola,Cats,46
2020,1,Bailey Banfield,Dockers,46
2020,1,Lincoln McCarthy,Lions,46
2020,1,Tyler Brown,Magpies,46
2020,1,Jack Newnes,Blues,46
2020,1,Lachlan Schultz,Dockers,45
2020,1,Mitch McGovern,Blues,45
2020,1,James Rowbottom,Swans,45
2020,1,Darcy Macpherson,Suns,45
2020,1,Cameron McCarthy,Dockers,45
2020,1,Ben McEvoy,Hawks,45
2020,1,Aaron Francis,Bombers,45
2020,1,Sean Lemmens,Suns,45
2020,1,Zak Butters,Power,45
2020,1,Will Brodie,Suns,45
2020,1,Jack Darling,Eagles,44
2020,1,Quinton Narkle,Cats,44
2020,1,Gryan Miers,Cats,44
2020,1,Darcy Moore,Magpies,44
2020,1,Jasper Pittard,Kangaroos,44
2020,1,Andrew Brayshaw,Dockers,44
2020,1,Darcy Fort,Cats,44
2020,1,Kysaiah Pickett,Demons,44
2020,1,Cameron Zurhaar,Kangaroos,44
2020,1,Tom McDonald,Demons,44
2020,1,Jarrod Lienert,Power,43
2020,1,Gary Rohan,Cats,43
2020,1,Ben Ronke,Swans,43
2020,1,Aliir Aliir,Swans,43
2020,1,Adam Cerra,Dockers,43
2020,1,James Aish,Dockers,43
2020,1,Bayley Fritsch,Demons,42
2020,1,Josh Thomas,Magpies,42
2020,1,Harry Morrison,Hawks,42
2020,1,Bradley Hill,Saints,42
2020,1,Jay Lockhart,Demons,42
2020,1,Taylor Walker,Crows,42
2020,1,Aaron Hall,Kangaroos,42
2020,1,Steven May,Demons,41
2020,1,Luke Brown,Crows,41
2020,1,Daniel Talia,Crows,41
2020,1,Billy Frampton,Crows,41
2020,1,Mitchell Wallis,Bulldogs,40
2020,1,Robbie Tarrant,Kangaroos,40
2020,1,Patrick Dangerfield,Cats,40
2020,1,Matthew Taberner,Dockers,40
2020,1,Jeremy Finlayson,Giants,40
2020,1,Brandon Zerk-Thatcher,Bombers,40
2020,1,Tyson Stengle,Crows,39
2020,1,Jack Redden,Eagles,39
2020,1,Callum Wilkie,Saints,39
2020,1,Nick Blakey,Swans,39
2020,1,Luke McDonald,Kangaroos,39
2020,1,Mark Blicavs,Cats,38
2020,1,Paddy Dow,Blues,38
2020,1,Nick Vlastuin,Tigers,38
2020,1,Orazio Fantasia,Bombers,38
2020,1,Tom Phillips,Magpies,37
2020,1,Chayce Jones,Crows,37
2020,1,Liam Jones,Blues,37
2020,1,Aidan Corr,Giants,37
2020,1,Ben Davis,Crows,37
2020,1,Darcy Parish,Bombers,37
2020,1,Jack Petruccelle,Eagles,36
2020,1,Nathan Broad,Tigers,36
2020,1,Tim Membrey,Saints,36
2020,1,Isaac Cumming,Giants,36
2020,1,Dylan Grimes,Tigers,36
2020,1,Darcy Gardiner,Lions,36
2020,1,Sam Frost,Hawks,35
2020,1,Brodie Smith,Crows,35
2020,1,Brent Daniels,Giants,35
2020,1,Paul Puopolo,Hawks,35
2020,1,Ben King,Suns,35
2020,1,Jarrod Berry,Lions,35
2020,1,Jack Silvagni,Blues,34
2020,1,Sean Darcy,Dockers,34
2020,1,Brandon Starcevich,Lions,34
2020,1,Nick Larkey,Kangaroos,33
2020,1,Mitchell Crowden,Dockers,33
2020,1,Jake Melksham,Demons,33
2020,1,Jade Gresham,Saints,33
2020,1,Noah Anderson,Suns,33
2020,1,Jonathon Patton,Hawks,33
2020,1,Zaine Cordy,Bulldogs,33
2020,1,Josh Bruce,Bulldogs,33
2020,1,Darcy Fogarty,Crows,33
2020,1,Jarrod Witts,Suns,33
2020,1,Jake Lever,Demons,32
2020,1,James Frawley,Hawks,32
2020,1,Jake Kelly,Crows,32
2020,1,Max King,Saints,32
2020,1,Jack Lonie,Saints,32
2020,1,Connor Budarick,Suns,32
2020,1,Brennan Cox,Dockers,31
2020,1,Jayden Laverde,Bombers,31
2020,1,Sam Day,Suns,30
2020,1,Tim O'Brien,Hawks,30
2020,1,Mitchell Brown,Demons,30
2020,1,Oscar McInerney,Lions,30
2020,1,Toby Nankervis,Tigers,30
2020,1,Will Hayward,Swans,29
2020,1,Luke Ryan,Dockers,28
2020,1,Ethan Hughes,Dockers,28
2020,1,Tom Green,Giants,27
2020,1,Neville Jetta,Demons,27
2020,1,Deven Robertson,Lions,26
2020,1,Toby Bedford,Demons,26
2020,1,Sydney Stack,Tigers,26
2020,1,Thomas Murphy,Kangaroos,25
2020,1,Charlie Spargo,Demons,25
2020,1,Zach Guthrie,Cats,25
2020,1,Tom Atkins,Cats,24
2020,1,Lachlan Plowman,Blues,24
2020,1,Phil Davis,Giants,24
2020,1,Will Setterfield,Blues,24
2020,1,Esava Ratugolea,Cats,23
2020,1,Ben Cavarra,Bulldogs,23
2020,1,Jack Graham,Tigers,23
2020,1,Jack Madgen,Magpies,23
2020,1,Nicholas Holman,Suns,23
2020,1,Jordan Roughead,Magpies,23
2020,1,Tom Lynch,Tigers,22
2020,1,Dougal Howard,Saints,22
2020,1,Jack Ziebell,Kangaroos,22
2020,1,Harrison Himmelberg,Giants,22
2020,1,Benjamin Stratton,Hawks,21
2020,1,Michael Gibbons,Blues,20
2020,1,Dylan Roberton,Saints,20
2020,1,Joshua Kennedy,Eagles,19
2020,1,Griffin Logue,Dockers,17
2020,1,Fischer McAsey,Crows,16
2020,1,Matthew Kreuzer,Blues,16
2020,1,Paul Ahern,Kangaroos,14
2020,1,Lewis Young,Bulldogs,14
2020,1,Bryce Gibbs,Crows,14
2020,1,Bailey Dale,Bulldogs,13
2020,1,Marcus Adams,Lions,12
2020,1,Caleb Graham,Suns,12
2020,1,Sam Taylor,Giants,12
2020,1,Tom Hickey,Eagles,11
2020,1,Aaron Naughton,Bulldogs,6
2020,1,Adam Kennedy,Giants,3
2020,1,Joshua Walker,Kangaroos,2
2020,2,Todd Goldstein,Kangaroos,127
2020,2,Max Gawn,Demons,123
2020,2,Zak Butters,Power,114
2020,2,Jack Billings,Saints,112
2020,2,Jake Lloyd,Swans,111
2020,2,Lachie Neale,Lions,109
2020,2,Josh Dunkley,Bulldogs,108
2020,2,Matt Rowell,Suns,108
2020,2,Christian Petracca,Demons,108
2020,2,Zachary Merrett,Bombers,108
2020,2,Zak Jones,Saints,108
2020,2,Sebastian Ross,Saints,107
2020,2,Michael Walters,Dockers,105
2020,2,Tom Rockliff,Power,105
2020,2,Gryan Miers,Cats,104
2020,2,Elliot Yeo,Eagles,104
2020,2,Reilly O'Brien,Crows,103
2020,2,Jack Steele,Saints,102
2020,2,Tom Phillips,Magpies,101
2020,2,Clayton Oliver,Demons,101
2020,2,Scott Pendlebury,Magpies,100
2020,2,Bachar Houli,Tigers,100
2020,2,Taylor Adams,Magpies,100
2020,2,Nathan Fyfe,Dockers,98
2020,2,Andrew Gaff,Eagles,98
2020,2,Tim Kelly,Eagles,97
2020,2,Joel Selwood,Cats,97
2020,2,Luke Parker,Swans,94
2020,2,Brandan Parfitt,Cats,94
2020,2,Patrick Dangerfield,Cats,94
2020,2,Luke Shuey,Eagles,94
2020,2,Callum Sinclair,Swans,93
2020,2,Bailey Smith,Bulldogs,93
2020,2,Steven Motlop,Power,93
2020,2,Travis Boak,Power,92
2020,2,Xavier Duursma,Power,92
2020,2,Charlie Cameron,Lions,92
2020,2,Jade Gresham,Saints,92
2020,2,Trent Dumont,Kangaroos,92
2020,2,Tom Clurey,Power,91
2020,2,Brad Ebert,Power,91
2020,2,Stephen Coniglio,Giants,90
2020,2,Jared Polec,Kangaroos,90
2020,2,Scott Lycett,Power,90
2020,2,Oliver Florent,Swans,90
2020,2,Shaun Higgins,Kangaroos,90
2020,2,Hunter Clark,Saints,89
2020,2,Luke Ryan,Dockers,89
2020,2,Sam Docherty,Blues,88
2020,2,Kyle Langford,Bombers,87
2020,2,Andrew McGrath,Bombers,87
2020,2,James Aish,Dockers,87
2020,2,Brad Crouch,Crows,87
2020,2,Dane Rampe,Swans,86
2020,2,Lachlan Weller,Suns,86
2020,2,Trent Cotchin,Tigers,86
2020,2,Edward Curnow,Blues,86
2020,2,Oscar McInerney,Lions,85
2020,2,Sam Day,Suns,85
2020,2,Darcy Byrne-Jones,Power,84
2020,2,Sam Menegola,Cats,84
2020,2,Steele Sidebottom,Magpies,83
2020,2,Rhys Stanley,Cats,83
2020,2,Daniel Butler,Saints,82
2020,2,Tom Lynch,Crows,82
2020,2,Jack Lonie,Saints,82
2020,2,Brodie Grundy,Magpies,82
2020,2,Jack Crisp,Magpies,82
2020,2,Josh Daicos,Magpies,80
2020,2,Gary Ablett,Cats,80
2020,2,Thomas Stewart,Cats,80
2020,2,Daniel Hannebery,Saints,79
2020,2,Jeremy Howe,Magpies,79
2020,2,Jack Higgins,Tigers,79
2020,2,Brandon Starcevich,Lions,79
2020,2,Quinton Narkle,Cats,78
2020,2,Christian Salem,Demons,78
2020,2,Patrick Cripps,Blues,77
2020,2,Rowan Marshall,Saints,77
2020,2,Brayden Maynard,Magpies,76
2020,2,Justin Westhoff,Power,76
2020,2,Jack Bowes,Suns,76
2020,2,Josh Kennedy Injured,Swans,76
2020,2,Jarryd Lyons,Lions,76
2020,2,Connor Rozee,Power,76
2020,2,Trent McKenzie,Power,75
2020,2,Brayden Fiorini,Suns,75
2020,2,Ed Langdon,Demons,75
2020,2,Mitch Robinson,Lions,75
2020,2,Dion Prestia,Tigers,75
2020,2,Marc Murphy,Blues,75
2020,2,Callum Wilkie,Saints,75
2020,2,Ivan Soldo,Tigers,74
2020,2,Marc Pittonet,Blues,74
2020,2,Michael Gibbons,Blues,74
2020,2,Hamish Hartlett,Power,74
2020,2,Jonathon Ceglar,Hawks,74
2020,2,Callum Mills,Swans,74
2020,2,Shai Bolton,Tigers,73
2020,2,Dustin Martin,Tigers,73
2020,2,Mitchell Duncan,Cats,73
2020,2,Noah Anderson,Suns,73
2020,2,Sam Petrevski-Seton,Blues,73
2020,2,Jy Simpkin,Kangaroos,72
2020,2,David Astbury,Tigers,72
2020,2,Dayne Zorko,Lions,72
2020,2,Andrew Brayshaw,Dockers,72
2020,2,Matt Crouch,Crows,72
2020,2,Angus Brayshaw,Demons,71
2020,2,Tom Mitchell,Hawks,70
2020,2,Robbie Tarrant,Kangaroos,70
2020,2,James Worpel,Hawks,70
2020,2,Touk Miller,Suns,70
2020,2,Chad Wingard,Hawks,70
2020,2,Daniel Rich,Lions,69
2020,2,Sam Walsh,Blues,69
2020,2,Curtis Taylor,Kangaroos,69
2020,2,Shaun Atley,Kangaroos,69
2020,2,Callum Ah Chee,Lions,69
2020,2,Harry Cunningham,Swans,69
2020,2,Karl Amon,Power,68
2020,2,Tim Membrey,Saints,68
2020,2,Tom Lynch,Tigers,68
2020,2,Hugh Greenwood,Suns,68
2020,2,Cameron Zurhaar,Kangaroos,68
2020,2,Oscar Allen,Eagles,68
2020,2,Nick Haynes,Giants,67
2020,2,Lewis Jetta,Eagles,67
2020,2,Jed Anderson,Kangaroos,67
2020,2,Lachie Whitfield,Giants,67
2020,2,Matthew De Boer,Giants,67
2020,2,Jack Ziebell,Kangaroos,66
2020,2,Jack Lukosius,Suns,66
2020,2,Dan Houston,Power,66
2020,2,Riley Bonner,Power,66
2020,2,Lewis Taylor,Swans,65
2020,2,Jarrod Witts,Suns,65
2020,2,Jackson Macrae,Bulldogs,65
2020,2,Adam Tomlinson,Demons,65
2020,2,Sam Frost,Hawks,65
2020,2,Bayley Fritsch,Demons,65
2020,2,James Harmes,Demons,64
2020,2,Ed Richards,Bulldogs,64
2020,2,Todd Marshall,Power,64
2020,2,Harry Taylor,Cats,64
2020,2,Patrick Lipinski,Bulldogs,64
2020,2,Lin Jong,Bulldogs,63
2020,2,Marcus Bontempelli,Bulldogs,63
2020,2,Connor Budarick,Suns,63
2020,2,Zach Tuohy,Cats,63
2020,2,Zachary Williams,Giants,63
2020,2,Will Setterfield,Blues,63
2020,2,Rory Laird,Crows,62
2020,2,Caleb Daniel,Bulldogs,62
2020,2,Ben King,Suns,62
2020,2,Jack Redden,Eagles,62
2020,2,Jack Viney,Demons,62
2020,2,Nicholas Naitanui,Eagles,62
2020,2,Dominic Sheed,Eagles,62
2020,2,Aliir Aliir,Swans,62
2020,2,Jarrod Berry,Lions,62
2020,2,Reece Conca,Dockers,62
2020,2,Jayden Short,Tigers,62
2020,2,Jacob Hopper,Giants,61
2020,2,Jordan Ridley,Bombers,61
2020,2,Dylan Shiel,Bombers,61
2020,2,Robbie Gray,Power,61
2020,2,Ben Ainsworth,Suns,61
2020,2,Mitch McGovern,Blues,60
2020,2,Devon Smith,Bombers,60
2020,2,Nick Vlastuin,Tigers,60
2020,2,Darcy Tucker,Dockers,60
2020,2,Harrison Himmelberg,Giants,59
2020,2,Bradley Hill,Saints,59
2020,2,Tom Cutler,Bombers,59
2020,2,Ben Brown,Kangaroos,59
2020,2,Joshua Kelly,Giants,59
2020,2,Aaron Hall,Kangaroos,59
2020,2,Darcy Cameron,Magpies,58
2020,2,Cameron Guthrie,Cats,58
2020,2,Cale Hooker,Bombers,58
2020,2,Matthew Taberner,Dockers,58
2020,2,Ben Cunnington,Kangaroos,57
2020,2,Bailey Williams,Bulldogs,57
2020,2,Jack Martin,Blues,57
2020,2,Liam Duggan,Eagles,57
2020,2,Kane Lambert,Tigers,57
2020,2,Michael Hurley,Bombers,57
2020,2,Ben Paton,Saints,57
2020,2,George Hewett,Swans,56
2020,2,Darcy Parish,Bombers,56
2020,2,Jordan De Goey,Magpies,56
2020,2,Rory Sloane,Crows,56
2020,2,Christopher Mayne,Magpies,56
2020,2,Zac Bailey,Lions,56
2020,2,Luke Dahlhaus,Cats,56
2020,2,Tom Scully,Hawks,55
2020,2,Adam Saad,Bombers,55
2020,2,Jack Gunston,Hawks,55
2020,2,James Sicily,Hawks,55
2020,2,Jordan Dawson,Swans,55
2020,2,Callan Ward,Giants,55
2020,2,Sam Jacobs,Giants,55
2020,2,Timothy English,Bulldogs,55
2020,2,Darcy Gardiner,Lions,55
2020,2,Jye Caldwell,Giants,54
2020,2,Tom Papley,Swans,54
2020,2,Nick Blakey,Swans,54
2020,2,Shannon Hurn,Eagles,53
2020,2,Jayden Hunt,Demons,53
2020,2,Luke Breust,Hawks,53
2020,2,Patrick Ryder,Saints,53
2020,2,Isaac Smith,Hawks,53
2020,2,Jeremy Finlayson,Giants,53
2020,2,Hayden Crozier,Bulldogs,52
2020,2,Matthew Suckling,Bulldogs,52
2020,2,Cameron Rayner,Lions,52
2020,2,Sam Powell-Pepper,Power,52
2020,2,Brett Bewley,Dockers,52
2020,2,Dyson Heppell,Bombers,52
2020,2,Jack Graham,Tigers,51
2020,2,Shane Edwards,Tigers,51
2020,2,Adam Cerra,Dockers,51
2020,2,Kade Simpson,Blues,51
2020,2,Bradley Sheppard,Eagles,51
2020,2,Max King,Saints,50
2020,2,Jason Johannisen,Bulldogs,50
2020,2,Liam Baker,Tigers,50
2020,2,Rory Lobb,Dockers,49
2020,2,Hugh McCluggage,Lions,49
2020,2,Nick Hind,Saints,49
2020,2,Jacob Weitering,Blues,49
2020,2,Wil Powell,Suns,49
2020,2,Luke McDonald,Kangaroos,49
2020,2,Tom Bellchambers,Bombers,49
2020,2,Isaac Heeney,Swans,48
2020,2,David Mundy,Dockers,48
2020,2,Shaun McKernan,Bombers,48
2020,2,Jack Darling,Eagles,48
2020,2,Pearce Hanley,Suns,47
2020,2,Mark Blicavs,Cats,47
2020,2,Tom Atkins,Cats,47
2020,2,Laitham Vandermeer,Bulldogs,47
2020,2,Alex Sexton,Suns,47
2020,2,Harley Bennell,Demons,47
2020,2,Jack Madgen,Magpies,47
2020,2,Darcy Macpherson,Suns,46
2020,2,Jarrod Brander,Eagles,46
2020,2,Jake Stringer,Bombers,46
2020,2,Harry Morrison,Hawks,46
2020,2,Shaun Burgoyne,Hawks,46
2020,2,Mitchell Wallis,Bulldogs,46
2020,2,Levi Casboult,Blues,46
2020,2,Jeremy McGovern,Eagles,46
2020,2,James Frawley,Hawks,45
2020,2,Mark O'Connor,Cats,45
2020,2,Trent Rivers,Demons,45
2020,2,Jason Castagna,Tigers,45
2020,2,Brodie Smith,Crows,45
2020,2,Jeremy Cameron,Giants,44
2020,2,Nicholas Coffield,Saints,44
2020,2,Bailey Banfield,Dockers,43
2020,2,Jasper Pittard,Kangaroos,43
2020,2,Charlie Dixon,Power,43
2020,2,Stefan Martin,Lions,43
2020,2,David Cuningham,Blues,43
2020,2,Tom Hawkins,Cats,43
2020,2,Dylan Grimes,Tigers,43
2020,2,Jarrod Harbrow,Suns,43
2020,2,Aaron Naughton,Bulldogs,43
2020,2,Tarryn Thomas,Kangaroos,43
2020,2,Jamie MacMillan,Kangaroos,43
2020,2,Alex Neal-Bullen,Demons,42
2020,2,Mason Redman,Bombers,42
2020,2,Harry Perryman,Giants,42
2020,2,Liam Ryan,Eagles,41
2020,2,Taylin Duman,Dockers,41
2020,2,John Noble,Magpies,41
2020,2,Eddie Betts,Blues,41
2020,2,Colin O'Riordan Injured,Swans,41
2020,2,Lincoln McCarthy,Lions,40
2020,2,Wayne Milera,Crows,40
2020,2,Travis Colyer,Dockers,40
2020,2,Nathan Broad,Tigers,40
2020,2,Oliver Hanrahan,Hawks,40
2020,2,Sean Lemmens,Suns,40
2020,2,Justin McInerney Injured,Swans,40
2020,2,Tom McDonald,Demons,40
2020,2,Hayden Young,Dockers,39
2020,2,Fischer McAsey,Crows,39
2020,2,Ben McEvoy,Hawks,39
2020,2,Sam Lloyd,Bulldogs,39
2020,2,Toby Greene,Giants,39
2020,2,Nathan Jones,Demons,39
2020,2,Steven May,Demons,39
2020,2,Callum Brown,Magpies,39
2020,2,Jake Melksham,Demons,38
