year,round,player,team,score
2015,1,Jordan Roughead,Bulldogs,59
2015,1,Benjamin Stratton,Hawks,59
2015,1,Michael Hibberd,Bombers,59
2015,1,Tyson Goldsack,Magpies,58
2015,1,Tom Hawkins,Cats,56
2015,1,Tom Lamb,Eagles,56
2015,1,Mitchell Hallahan,Suns,56
2015,1,Rory Thompson,Suns,56
2015,1,Liam Picken,Bulldogs,56
2015,1,Neville Jetta,Demons,56
2015,1,Stephen Hill,Dockers,56
2015,1,Jake Neade,Power,56
2015,1,Christian Salem,Demons,55
2015,1,Thomas Boyd,Bulldogs,55
2015,1,Brent Harvey,Kangaroos,54
2015,1,Toby Greene,Giants,54
2015,1,Michael Walters,Dockers,54
2015,1,Liam Jones,Blues,54
2015,1,Alex Sexton,Suns,54
2015,1,Greg Broughton,Suns,54
2015,1,Harry Taylor,Cats,53
2015,1,Ricky Henderson,Crows,53
2015,1,Nathan Brown,Magpies,53
2015,1,Marley Williams,Magpies,53
2015,1,Patrick Cripps,Blues,53
2015,1,Tim Membrey,Saints,52
2015,1,Drew Petrie,Kangaroos,52
2015,1,Garrick Ibbotson,Dockers,51
2015,1,Rhyce Shaw,Swans,51
2015,1,Dustin Martin,Tigers,51
2015,1,Easton Wood,Bulldogs,50
2015,1,Daniel Wells,Kangaroos,50
2015,1,Jay Kennedy-Harris,Demons,50
2015,1,Zach Tuohy,Blues,49
2015,1,Jay Schulz,Power,49
2015,1,Daniel McStay,Lions,49
2015,1,Tom Lonergan,Cats,49
2015,1,Jack Lonie,Saints,49
2015,1,Sam Frost,Demons,48
2015,1,Hayden Ballantyne,Dockers,48
2015,1,John Butcher,Power,47
2015,1,Kade Kolodjashnij,Suns,47
2015,1,Nakia Cockatoo,Cats,46
2015,1,Sam Reid Injured,Swans,45
2015,1,Samuel Wright,Kangaroos,45
2015,1,Dylan Grimes,Tigers,45
2015,1,Dean Kent,Demons,45
2015,1,Joe Daniher,Bombers,45
2015,1,Darcy Lang,Cats,44
2015,1,Matthew Wright,Crows,44
2015,1,James Aish,Lions,44
2015,1,Matt Shaw,Suns,44
2015,1,Trent McKenzie,Suns,44
2015,1,Luke McDonald,Kangaroos,43
2015,1,Charlie Cameron,Crows,43
2015,1,Sam Day,Suns,42
2015,1,Michael Firrito,Kangaroos,41
2015,1,Liam Shiels,Hawks,41
2015,1,Billie Smedts,Cats,39
2015,1,Curtly Hampton,Giants,39
2015,1,Jack Frost,Magpies,38
2015,1,Dawson Simpson,Cats,38
2015,1,Ryan Lester,Lions,36
2015,1,Jed Anderson,Hawks,36
2015,1,Chris Newman,Tigers,36
2015,1,Christopher Mayne,Dockers,36
2015,1,Ben Jacobs,Kangaroos,35
2015,1,Adam Goodes,Swans,35
2015,1,Michael Jamison,Blues,35
2015,1,Matthew De Boer,Dockers,34
2015,1,Jarryd Lyons,Crows,33
2015,1,Clem Smith,Blues,33
2015,1,Brent Stanton,Bombers,32
2015,1,Jackson Nelson,Eagles,32
2015,1,Rohan Bewick,Lions,31
2015,1,Adam Oxley,Magpies,31
2015,1,Kayne Turner,Kangaroos,31
2015,1,Jed Bews,Cats,30
2015,1,Kristian Jaksch,Blues,30
2015,1,Touk Miller,Suns,30
2015,1,Nicholas Suban,Dockers,30
2015,1,Dominic Sheed,Eagles,29
2015,1,Patrick McGinnity,Eagles,28
2015,1,Aidan Corr,Giants,28
2015,1,Jack Sinclair,Saints,27
2015,1,Jake Lloyd,Swans,27
2015,1,Steven Morris,Tigers,26
2015,1,Jake Carlisle,Bombers,25
2015,1,Alipate Carlile,Power,24
2015,1,Jack Redpath,Bulldogs,22
2015,1,Ahmed Saad,Saints,21
2015,1,Eli Templeton,Saints,19
2015,1,Stephen Coniglio,Giants,18
2015,1,Jarrod Garlett,Suns,15
2015,1,Jarrad Grant,Bulldogs,15
2015,1,Luke Delaney,Saints,14
2015,1,Cory Gregson,Cats,14
2015,1,Jarrad Waite,Kangaroos,13
2015,1,Jimmy Toumpas,Demons,12
2015,1,Sam Mayes,Lions,11
2015,1,Jordan De Goey,Magpies,11
2015,1,Angus Monfries,Power,8
2015,1,Nathan Gordon,Tigers,6
2015,1,Mitchell Brown,Eagles,5
2015,1,Dale Thomas,Blues,4
2015,1,David Myers,Bombers,1
2015,1,Joel Tippett,Kangaroos,0
2015,2,Joshua Kennedy,Eagles,178
2015,2,Jarrad Waite,Kangaroos,177
2015,2,Nathan Fyfe,Dockers,162
2015,2,Alex Rance,Tigers,156
2015,2,Todd Goldstein,Kangaroos,154
2015,2,David Mundy,Dockers,150
2015,2,Jack Ziebell,Kangaroos,150
2015,2,Dylan Shiel,Giants,149
2015,2,Josh Bruce,Saints,145
2015,2,Marcus Bontempelli,Bulldogs,142
2015,2,Sam Jacobs,Crows,141
2015,2,Dustin Martin,Tigers,139
2015,2,Michael Barlow,Dockers,136
2015,2,Stephen Hill,Dockers,136
2015,2,Stephen Coniglio,Giants,136
2015,2,Rory Sloane,Crows,134
2015,2,Cale Hooker,Bombers,133
2015,2,Josh Caddy,Cats,132
2015,2,Josh Kennedy Injured,Swans,130
2015,2,Jasper Pittard,Power,130
2015,2,David Armitage,Saints,129
2015,2,Matthew Pavlich,Dockers,128
2015,2,Luke Shuey,Eagles,128
2015,2,Easton Wood,Bulldogs,128
2015,2,Scott Pendlebury,Magpies,126
2015,2,Zach Tuohy,Blues,124
2015,2,Dion Prestia,Suns,122
2015,2,Tom McDonald,Demons,122
2015,2,Sam Fisher,Saints,121
2015,2,Kieren Jack,Swans,121
2015,2,Michael Rischitelli,Suns,120
2015,2,Tory Dickson,Bulldogs,119
2015,2,Ryan Griffen,Giants,118
2015,2,Robin Nahas,Kangaroos,118
2015,2,Brodie Smith,Crows,117
2015,2,Luke Dunstan,Saints,116
2015,2,Adam Oxley,Magpies,116
2015,2,Robert Murphy,Bulldogs,116
2015,2,Brodie Grundy,Magpies,114
2015,2,Trent Cotchin,Tigers,114
2015,2,Robbie Gray,Power,114
2015,2,Luke Dahlhaus,Bulldogs,112
2015,2,Jordan Lewis,Hawks,111
2015,2,Ben Cunnington,Kangaroos,110
2015,2,Bryce Gibbs,Blues,110
2015,2,Joel Selwood,Cats,110
2015,2,Matthew Boyd,Bulldogs,110
2015,2,Mitchell Wallis,Bulldogs,110
2015,2,Patrick Dangerfield,Crows,109
2015,2,Shane Mumford,Giants,108
2015,2,Lachie Neale,Dockers,108
2015,2,Tom Lynch,Crows,108
2015,2,Zac Smith,Suns,108
2015,2,Nick Riewoldt,Saints,108
2015,2,Paul Duffield,Dockers,107
2015,2,Dyson Heppell,Bombers,107
2015,2,Adam Treloar,Giants,107
2015,2,Richard Douglas,Crows,107
2015,2,Callan Ward,Giants,106
2015,2,Matthew Priddis,Eagles,106
2015,2,Oliver Wines,Power,105
2015,2,Lance Franklin,Swans,104
2015,2,Cameron Shenton,Saints,103
2015,2,Nicholas Naitanui,Eagles,103
2015,2,Jack Martin,Suns,103
2015,2,Nathan Van Berlo,Crows,103
2015,2,Devon Smith,Giants,102
2015,2,Aaron Sandilands,Dockers,102
2015,2,Shane Savage,Saints,102
2015,2,Heath Shaw,Giants,101
2015,2,Jack Redden,Lions,101
2015,2,Jack Gunston,Hawks,101
2015,2,Cyril Rioli,Hawks,101
2015,2,Andrew Swallow,Kangaroos,100
2015,2,Mitch Honeychurch,Bulldogs,100
2015,2,Brad Ebert,Power,100
2015,2,Christopher Yarran,Blues,100
2015,2,Mark Lecras,Eagles,100
2015,2,Chris Judd,Blues,100
2015,2,Daniel Rich,Lions,100
2015,2,Andrew Gaff,Eagles,100
2015,2,Bradley Sheppard,Eagles,99
2015,2,Dane Swan,Magpies,99
2015,2,Shaun Higgins,Kangaroos,99
2015,2,Matthew Rosa,Eagles,99
2015,2,Rory Laird,Crows,98
2015,2,Cameron Ellis-Yolmen,Crows,98
2015,2,Stefan Martin,Lions,98
2015,2,Matthew Jaensch,Crows,98
2015,2,Harry Taylor,Cats,97
2015,2,Jarryd Roughead,Hawks,97
2015,2,David Swallow,Suns,96
2015,2,Scott Lycett,Eagles,96
2015,2,Lewis Jetta,Swans,96
2015,2,Sam Docherty,Blues,95
2015,2,Jed Adcock,Lions,94
2015,2,Harley Bennell,Suns,94
2015,2,Joshua Kelly,Giants,94
2015,2,Jobe Watson,Bombers,94
2015,2,Brendon Goddard,Bombers,94
2015,2,Jack Viney,Demons,94
2015,2,Marc Murphy,Blues,93
2015,2,Lynden Dunn,Demons,93
2015,2,Eddie Betts,Crows,92
2015,2,Heritier Lumumba,Demons,92
2015,2,Cameron Guthrie,Cats,92
2015,2,Chris Newman,Tigers,92
2015,2,Kade Simpson,Blues,92
2015,2,Heath Grundy,Swans,92
2015,2,Brent Stanton,Bombers,91
2015,2,Michael Hurley,Bombers,91
2015,2,Daniel Hannebery,Swans,91
2015,2,Brent Harvey,Kangaroos,91
2015,2,Ivan Maric,Tigers,90
2015,2,Andrejs Everitt,Blues,90
2015,2,Brandon Ellis,Tigers,90
2015,2,Toby Greene,Giants,90
2015,2,Jarryd Blair,Magpies,90
2015,2,Jack Newnes,Saints,90
2015,2,Adam Saad,Suns,90
2015,2,Jarrad McVeigh,Swans,90
2015,2,Benjamin Stratton,Hawks,90
2015,2,Bradley Hill,Hawks,90
2015,2,Zachary Merrett,Bombers,90
2015,2,Shaun Burgoyne,Hawks,89
2015,2,Bachar Houli,Tigers,89
2015,2,Brian Lake,Hawks,88
2015,2,Christian Salem,Demons,88
2015,2,Mitch Robinson,Lions,88
2015,2,Ben Brown,Kangaroos,88
2015,2,Kane Cornes,Power,88
2015,2,Kurt Tippett,Swans,87
2015,2,Marley Williams,Magpies,87
2015,2,David Zaharakis,Bombers,87
2015,2,Gary Ablett,Suns,87
2015,2,Phil Davis,Giants,87
2015,2,Anthony Miles,Tigers,87
2015,2,Thomas Jonas,Power,87
2015,2,Chris Masten,Eagles,86
2015,2,Michael Johnson,Dockers,86
2015,2,Will Schofield,Eagles,86
2015,2,Jarrod Harbrow,Suns,86
2015,2,Jesse Hogan,Demons,86
2015,2,Jackson Macrae,Bulldogs,86
2015,2,Mark Baguley,Bombers,86
2015,2,Jackson Trengove,Power,86
2015,2,Ricky Henderson,Crows,85
2015,2,Sam Gibson,Kangaroos,85
2015,2,Lindsay Thomas,Kangaroos,85
2015,2,Garrick Ibbotson,Dockers,85
2015,2,Nicholas Suban,Dockers,85
2015,2,Joe Daniher,Bombers,84
2015,2,Michael Hibberd,Bombers,84
2015,2,Lewis Taylor,Lions,84
2015,2,Kyle Hartigan,Crows,83
2015,2,Luke Hodge,Hawks,82
2015,2,Jake Melksham,Bombers,82
2015,2,Dane Rampe,Swans,82
2015,2,Nick Smith,Swans,82
2015,2,Patrick Ryder,Power,82
2015,2,Tom Scully,Giants,82
2015,2,Daniel Cross,Demons,82
2015,2,Marco Paparone,Lions,82
2015,2,Grant Birchall,Hawks,82
2015,2,Jamie Cripps,Eagles,81
2015,2,Travis Colyer,Bombers,81
2015,2,Christopher Mayne,Dockers,81
2015,2,James Kelly,Cats,81
2015,2,Jake Carlisle,Bombers,81
2015,2,Kade Kolodjashnij,Suns,80
2015,2,Bernie Vince,Demons,80
2015,2,Sharrod Wellingham,Eagles,80
2015,2,Jesse White,Magpies,80
2015,2,Jack Steven,Saints,80
2015,2,Nick Dal Santo,Kangaroos,79
2015,2,Martin Gleeson,Bombers,79
2015,2,Tom Langdon,Magpies,79
2015,2,Justin Westhoff,Power,78
2015,2,Luke Parker,Swans,78
2015,2,Dominic Sheed,Eagles,78
2015,2,Michael Firrito,Kangaroos,78
2015,2,Levi Casboult,Blues,78
2015,2,Luke McPharlin,Dockers,78
2015,2,Luke McDonald,Kangaroos,77
2015,2,Nick Haynes,Giants,77
2015,2,Jeremy McGovern,Eagles,77
2015,2,Alipate Carlile,Power,76
2015,2,Angus Monfries,Power,76
2015,2,Edward Curnow,Blues,76
2015,2,Ahmed Saad,Saints,75
2015,2,Jake Lloyd,Swans,75
2015,2,Jonathon Ceglar,Hawks,75
2015,2,Rhyce Shaw,Swans,75
2015,2,Taylor Adams,Magpies,75
2015,2,Aaron Vandenberg,Demons,75
2015,2,Benjamin Griffiths,Tigers,74
2015,2,Sean Dempster,Saints,74
2015,2,Sam Lloyd,Tigers,74
2015,2,Hamish Hartlett,Power,74
2015,2,Dayne Beams,Lions,73
2015,2,Mark Jamar,Demons,73
2015,2,Paul Chapman,Bombers,73
2015,2,Mark Blicavs,Cats,73
2015,2,Craig Bird,Swans,73
2015,2,Taylor Walker,Crows,72
2015,2,Allen Christensen,Lions,72
2015,2,Jack Sinclair,Saints,72
2015,2,Mike Pyke,Swans,72
2015,2,Cameron McCarthy,Giants,72
2015,2,George Horlin-Smith,Cats,72
2015,2,Michael Walters,Dockers,72
2015,2,Andrew Mackie,Cats,72
2015,2,Mathew Stokes,Cats,71
2015,2,Tomas Bugg,Giants,71
2015,2,Paul Puopolo,Hawks,71
2015,2,Mitchell Hallahan,Suns,71
2015,2,Lee Spurr,Dockers,71
2015,2,Lachie Whitfield,Giants,70
2015,2,Matthew Suckling,Hawks,70
2015,2,Jared Polec,Power,70
2015,2,Hayden Ballantyne,Dockers,70
2015,2,Dylan Roberton,Saints,70
2015,2,Andrew Carrazzo,Blues,70
2015,2,Darcy Lang,Cats,69
2015,2,Lachlan Henderson,Blues,69
2015,2,Cameron Wood,Blues,68
2015,2,Kamdyn Mcintosh,Tigers,68
2015,2,Timothy Broomhead,Magpies,68
2015,2,Travis Boak,Power,68
2015,2,Taylor Hunt,Tigers,68
2015,2,Tom Bell,Blues,68
2015,2,Zac O'Brien,Lions,68
2015,2,Billy Longer,Saints,67
2015,2,Jack Riewoldt,Tigers,67
2015,2,Dean Towers,Swans,67
2015,2,Chad Wingard,Power,67
2015,2,Troy Chaplin,Tigers,66
2015,2,Maverick Weller,Saints,66
2015,2,Jackson Ramsay,Magpies,66
2015,2,Isaac Heeney,Swans,65
2015,2,Jack Billings,Saints,65
2015,2,Corey Enright,Cats,65
2015,2,Danyle Pearce,Dockers,65
2015,2,Samuel Wright,Kangaroos,65
2015,2,Nick Vlastuin,Tigers,64
2015,2,Luke Breust,Hawks,64
2015,2,Adam Cooney,Bombers,63
2015,2,Ricky Petterd,Tigers,63
2015,2,Patrick Ambrose,Bombers,63
2015,2,Daniel Wells,Kangaroos,63
2015,2,Joshua Green,Lions,63
2015,2,Shaun Atley,Kangaroos,63
2015,2,Shaun Grigg,Tigers,62
2015,2,Steve Johnson,Cats,62
2015,2,Kayne Turner,Kangaroos,62
2015,2,Jason Johannisen,Bulldogs,62
2015,2,Justin Clarke,Lions,62
2015,2,Dayne Zorko,Lions,62
2015,2,Isaac Smith,Hawks,62
2015,2,Dylan Grimes,Tigers,62
2015,2,Jack Lonie,Saints,61
2015,2,Tom Bellchambers,Bombers,61
2015,2,Dean Kent,Demons,61
2015,2,Gary Rohan,Swans,61
2015,2,Jay Schulz,Power,61
2015,2,Colin Garland,Demons,60
2015,2,Luke Delaney,Saints,60
2015,2,David Ellard,Blues,60
2015,2,Will Minson,Bulldogs,60
2015,2,Kyle Cheney,Crows,60
2015,2,Jack Watts,Demons,60
2015,2,Sam Frost,Demons,60
2015,2,Drew Petrie,Kangaroos,60
2015,2,Jamie Elliott,Magpies,59
2015,2,Jarryn Geary,Saints,59
2015,2,Rhys Stanley,Cats,59
2015,2,Daniel Talia,Crows,59
2015,2,Jack Hombsch,Power,58
2015,2,Alex Fasolo,Magpies,57
2015,2,Ted Richards,Swans,57
2015,2,Elliot Yeo,Eagles,57
2015,2,Jeremy Howe,Demons,57
2015,2,Chris Dawes,Demons,56
2015,2,Jordan Roughead,Bulldogs,56
2015,2,Charlie Cameron,Crows,56
2015,2,Billie Smedts,Cats,56
2015,2,Jed Anderson,Hawks,55
2015,2,Lin Jong,Bulldogs,55
2015,2,Travis Cloke,Magpies,55
2015,2,Thomas Curren,Saints,55
2015,2,Jake Batchelor,Tigers,55
2015,2,Ben Newton,Demons,55
2015,2,Jake Stringer,Bulldogs,55
2015,2,Jeremy Cameron,Giants,54
2015,2,Ben McEvoy,Hawks,54
2015,2,Michael Talia,Bulldogs,54
2015,2,Rohan Bewick,Lions,54
